Hash,Message,Parent Hashes,Is Merge Commit,Modified Files
664af89e85b17b9e31fb7154afc15304986f44db,"Fix import sort #597

Reference: https://github.com/nexB/vulnerablecode/issues/597

Signed-off-by: John M. Horan <johnmhoran@gmail.com>",['feb1663e316fd9903cd1401cc298ef7905cea2ca'],False,"__init__.py, archlinux.py"
b6c59d695a58dcabe6cf6ebda8b5f2cbecae78a6,"Merge branch 'main' into 597-migrate-archlinux and fix merge conflict

Signed-off-by: John M. Horan <johnmhoran@gmail.com>","['ad3ebeb9ff80802ab582c22f06ccce5d2c8b00a6', '6bad93197d1926020f143d1bae7ccc3cb96c087d']",True,
0d1520fb6cc54ce6f15872683cba8b334a24a7aa,"Fix gitlab importer #958

Reference: https://github.com/nexB/vulnerablecode/issues/958
Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['92eb01aecd4a9c729a5f043eb69d80a87e1e1455'],False,"requirements.txt, setup.cfg, gitlab.py"
d96e20f3aa7651cce6efd31e9fbca9a1d6a2e427,"Merge pull request #959 from TG1999/fix_gitlab_importer

Fix gitlab importer","['92eb01aecd4a9c729a5f043eb69d80a87e1e1455', '0d1520fb6cc54ce6f15872683cba8b334a24a7aa']",True,
058d285be6a116cf780bee783b937e8745533f80,"Enable selectively the debug toolbar

Signed-off-by: Philippe Ombredanne <pombredanne@nexb.com>",['5cbf640b7ff82be181430663353c48ec7533605c'],False,"setup.cfg, settings.py, urls.py"
0f2e18a4abc092c5f29b369c4a0c6b0b81fa4fbe,"Index the fix field

And chain querysets.

Signed-off-by: Philippe Ombredanne <pombredanne@nexb.com>",['dd3522c39076a7db4e9c2a917dd7d2aeed20ab91'],False,"0028_alter_packagerelatedvulnerability_fix.py, models.py"
91aa5a1c7f7c0b17b4942a94a2c592c55f7f5682,"Fix DebianVersionAPI

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['27a03a2f1889ae2f0f32b321a0eb128a1bd62413'],False,package_managers.py
9045c76a13778f5b54b98b9e45908110cca80b5f,"Fix LaunchPadVersionAPI

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['ad97ddf4a303eb66b68b1cc06bf44e151e181f97'],False,"__init__.py, oval.py, package_managers.py"
38483f4b39e93fa4c7e3d63162b4e36be9b67fec,"Fix formatting tests

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['5922960a71923d8b0c90c74a5bf7ec719c3766fa'],False,importer.py
63e871fb847d8cd307a774cd53b2a3f213d9d9df,"Move API test fixtures under test_data

Also remove unused imports

Signed-off-by: Philippe Ombredanne <pombredanne@nexb.com>",['ba4a1158438d67d3168330814e2d00fb10d1ed50'],False,"test_api.py, debian.json, github.json, openssl.json"
55aa42c5b32043e7e91c02663c68b6c5520ca5c7,"Fix typo in CHANGELOG

Signed-off-by: Philippe Ombredanne <pombredanne@nexb.com>",['b853493e82f581939094215cb7afed41f75fdf66'],False,CHANGELOG.rst
214334d57f19f46b4a2cef117f3178dacb267532,"Fix indentation #963

Signed-off-by: John M. Horan <johnmhoran@gmail.com>",['b96b1bf20b119081419074c0dffdddb776bc1f21'],False,introduction.rst
85243ce50dc37b1b0b2398daf498c2d602d1cb76,"Fix severity table column spillover #982

Reference: https://github.com/nexB/vulnerablecode/issues/982

Signed-off-by: John M. Horan <johnmhoran@gmail.com>",['caf33540a72cb86b440b9a7b6307887dc9d461b7'],False,vulnerability_details.html
047524611869821634feb1bc2332c084be023be8,"Merge pull request #983 from nexB/982-severity-table-bug

Fix severity table column spillover","['caf33540a72cb86b440b9a7b6307887dc9d461b7', '1d419e1982647b9aa8e0e64bca7e3b41feb0d2ab']",True,
f779900bef0ce3a6e3203464f59e45013ca570e6,"Rebase Migrations

Signed-off-by: ziadhany <ziadhany2016@gmail.com>

Change the max length of scoring_elements

Signed-off-by: ziadhany <ziadhany2016@gmail.com>

Fix typo in swap function and fix migration test

Signed-off-by: ziadhany <ziadhany2016@gmail.com>

Add a migration test

Signed-off-by: ziadhany <ziadhany2016@gmail.com>

Rename migration variable model

Signed-off-by: ziadhany <ziadhany2016@gmail.com>

Fix test

Signed-off-by: ziadhany <ziadhany2016@gmail.com>

Remove duplicate rows for CVSS

Signed-off-by: ziadhany <ziadhany2016@gmail.com>",['047524611869821634feb1bc2332c084be023be8'],False,"setup.cfg, 0029_vulnerabilityseverity_scoring_elements.py, 0030_vulnerabilityserverity_compute_score.py, 0031_vulnerabilityseverity_rm_extra_records_swap.py, models.py, severity_systems.py, test_data_migrations.py"
1bb9f3eb68ea4b6a44cde1ec30c9200a20a890f9,"Fix formatting tests

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['0b2c24354caebf92104dce67a2ca1eea18b5a7ca'],False,"forms.py, views.py"
b4d2340140402efc5351df0b680daebb72a4c1b5,"Fix formatting errors

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['9edd7a03c5616fcfe486ab6bc47b6aa9cf9fc9b5'],False,forms.py
352aed620704a515162c95719c5fdd9a9dc4b2e3,"Rebase with latest changes and fix tests

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['b4d2340140402efc5351df0b680daebb72a4c1b5'],False,"models.py, test_auth.py, test_throttling.py"
d4d2672717095848382c7bbfed9e19d6b99eb0fc,"Merge pull request #997 from nexB/nvd-improvements

Improve NVD handling and more

This PR

-    improves how we handle NVD data
-    refactors the purl2cpe script
-    aligns some key internal names with UI and API (affected and fixed)
-    uses querysets as model managers and streamline views

Signed-off-by: Philippe Ombredanne <pombredanne@nexb.com>","['c9f70a0b1b0997d66042498e62ebbf28b8458199', '464adb36503ef31750367871f669422c095bdd37']",True,
2c29973cc5bb09db3211e5172875217feeb07d6b,"Improve API request email

* Enhance the email message content.
* Streamline About content in web UI.
* Format code and fix typos.

Signed-off-by: Philippe Ombredanne <pombredanne@nexb.com>",['574fcd46165d0c16351b4397d29e07954ae4eecf'],False,"navbar.html, views.py"
0a0460b1ff589a4784e4b523d727b11dddce444b,"Merge pull request #998 from nexB/fix-csrf

Fix csrf","['d4d2672717095848382c7bbfed9e19d6b99eb0fc', '2c29973cc5bb09db3211e5172875217feeb07d6b']",True,
db8cd9a65e850eae016904ccd50e7a4e6a0427b3,"Fix upstream, live tests

Signed-off-by: Philippe Ombredanne <pombredanne@nexb.com>",['176ef2668bb573b8863e2fa239df329bc5bb0055'],False,test_upstream.py
13cbf844a7847027ea73f4579fed07a77173b67a,"Use scoring elements everywhere

Also fix tests to use a regen env variable consistently

Signed-off-by: Philippe Ombredanne <pombredanne@nexb.com>",['c3f8d5d8a6a2953f5cd438af7d13db4844501e67'],False,"redhat.py, archlinux-multi-expected.json, parse-advisory-archlinux-expected.json, nvd-expected.json, parse_advisory_data-expected.json, composer-expected.json, gem-expected.json, golang-expected.json, inference-expected.json, maven-expected.json, nuget-expected.json, pypi-expected.json, improver-inferences-expected.json, security_advisories-advisory_data-expected.json, security_advisories-importer-expected.json, improver-inferences-expected.json, security_advisories-advisory_data-expected.json, security_advisories-importer-expected.json, pysec-advisories_with_summary-expected.json, pysec-advisories_without_summary-expected.json, redhat-expected.json, ubuntu-oval-expected.json, test_github.py, test_pysec.py, test_redhat_importer.py"
9a559bf273a5060b03d04856e5302d91d1c86a22,"Use simpler and smaller test fixtures

* Do not use files for short lists
* Use smaller and discrete test files
* Prefer indivisual tests using plain HTML rather than packing data in
  JSON

Signed-off-by: Philippe Ombredanne <pombredanne@nexb.com>",['5033af7f3525d3f9f34e279739a612c241de1921'],False,"util_tests.py, extract_html_json-expected.json, 0.html, 0.html-expected.json, 1.html, 1.html-expected.json, 2.html, 2.html-expected.json, 3.html, 3.html-expected.json, package_advisory_url-expected.json, parsed_advisory-expected.json, purls.txt, test_snyk.py"
79f6f71821ee0dd1a1a60671976b85579df8e27f,"Adjust the code according to changes in postgres html page

Fixed get_or_create_from_purl

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['03d93095fe1b5e25530b72d176e128c4e3d0606d'],False,"postgresql.py, models.py, advisories.html"
bf048be62725b80fa15970dc4ee909ea7c7e9279,"Fix failing tests

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['0aface03ee4589e40148de4e93a415c70666bfe8'],False,"models.py, test_postgresql.py"
057a36836534a81f6f7a4becbf4e537b3011a504,"Fix tests

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['bf048be62725b80fa15970dc4ee909ea7c7e9279'],False,parse-advisory-postgresql-expected.json
e64706fb6b9dc978dfb4a249396f04cee87a85c9,"Fix API key request form UI

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['469d20e7c5fd6382878c1b81886ef767d4a4a38a'],False,"forms.py, api_user_creation_form.html"
83b2bc6dab5fe15eb8a172956dbdfb385e6a19e0,"Merge pull request #1004 from TG1999/ui

Fix the API key request form UI and make it consistent with rest of UI","['469d20e7c5fd6382878c1b81886ef767d4a4a38a', '60954945865a5d6edb86706274e51bd8ff045edf']",True,
5dabfc974659db92620267e6d04efb0691b7f00d,"Merge pull request #1033 from TG1999/fix/1032

Handle purl fragments in package search #1032","['465a171e85becfdcdb178d751584767fe8c22087', '5791236186e394559dc005ccbf141da4c2aa39fa']",True,
92d1bf0e8a21fed9f95c15e700ea5054f3af9484,"Merge pull request #1027 from TG1999/fix/1025

Ingest npm data through github api #1025","['5dabfc974659db92620267e6d04efb0691b7f00d', '52e486e1068718456456d91acf97567f643bb4fb']",True,
b77529c425622e103c48e893bf5593d8cbcdcacc,"Modify get_exact_purls to support multiple fixed versions in an affected_package

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['1d1df82e0c9366bba390e542f1a0c7218c59f017'],False,default.py
1e79bc632c7053d036272cfe3c3174df2a205325,"Update fixed-version code and add test for 'never released' values  #971

Reference: https://github.com/nexB/vulnerablecode/issues/971

Signed-off-by: John M. Horan <johnmhoran@gmail.com>",['3af61929461c6adc5de52472934b0aec234b202c'],False,"apache_httpd.py, test_apache_httpd.py, CVE-2017-9798.json, to-advisory-CVE-2017-9798-apache-httpd-expected.json"
17a2d082ec13afe027f58bc8d6def6c4fa2a3d62,"Merge pull request #1065 from TG1999/fix_serach_regression

Support incomplete versions for a valid purl in search","['f3058d1fb90df80c4165a98922dbb70ed024a501', '386b587a4016607c219ab8a11892dab47bfcbe8f']",True,
f8ad4ee6eb2ac151793532cf4eec17319f2d7a8a,"Commit non-working will-not-fix code #970

Reference: https://github.com/nexB/vulnerablecode/issues/970

Signed-off-by: John M. Horan <johnmhoran@gmail.com>",['03ff5eeeaf2b5ca203a42ad5f33ba6af35ef0ea7'],False,apache_tomcat.py
a9a6ea28978d03d3fa9bd4ae15aa60bb9345110a,"Fix importer tests

Remove the weaknesses table header

Fix expected_files tests

Fix all test cases

Add CWE support for NVD importer

Fix migration conflict

Add Weakness model

Fix requirements.txt , Fix migration conflict

Add cwe name instead of Hyperlinks

Add nexB/cwe package

Fix test , remove empty lines

Add CWE in the new UI

Signed-off-by: ziadhany <ziadhany2016@gmail.com>",['a78d1c02933899fd8a372e4cf95b193180b9ed9e'],False,"requirements.txt, setup.cfg, import_runner.py, importer.py, nvd.py, improve_runner.py, improver.py, 0037_advisory_weaknesses_weakness.py, models.py, vulnerability_details.html, CVE-1999-1199-apache-httpd-expected.json, CVE-2017-9798-apache-httpd-expected.json, CVE-2021-44224-apache-httpd-expected.json, CVE-2022-28614-apache-httpd-expected.json, archlinux-multi-expected.json, parse-advisory-archlinux-expected.json, debian-expected.json, debian-improver-expected.json, debian-oval-expected.json, alpine-expected.json, alpine-input.json, nvd-expected.json, nvd-input.json, parse_advisory_data-expected.json, gentoo-expected.json, composer-expected.json, gem-expected.json, golang-expected.json, inference-expected.json, maven-expected.json, npm-expected.json, nuget-expected.json, pypi-expected.json, composer-expected.json, composer-improver-expected.json, gem-expected.json, gem-improver-expected.json, golang-expected.json, golang-improver-expected.json, maven-expected.json, maven-improver-expected.json, npm-expected.json, npm-improver-expected.json, nuget-expected.json, nuget-improver-expected.json, pypi-expected.json, pypi-improver-expected.json, istio-expected.json, expected-md.json, expected-yml.json, improver-advisories.json, improver-inferences-expected.json, security_advisories-advisory_data-expected.json, security_advisories-importer-expected.json, nvd-expected.json, improver-advisories.json, improver-inferences-expected.json, security_advisories-advisory_data-expected.json, security_advisories-importer-expected.json, parse-advisory-npm-expected.json, parse-advisory-postgresql-expected.json, pypa-expected.json, pysec-advisories_with_summary-expected.json, pysec-advisories_without_summary-expected.json, redhat-expected.json, expected_file.json, ubuntu-oval-expected.json, test_nginx.py, test_openssl.py, views.py"
0969c9cf8abd41bafef4c4a6aa5a6dfddf5a5883,"Fix merge Conflict

Signed-off-by: ziadhany <ziadhany2016@gmail.com>",['a9a6ea28978d03d3fa9bd4ae15aa60bb9345110a'],False,"parse-apache_tomcat-selected-advisories-expected.json, elixir-expected.json, kbmsr2019-expected.json, suse-cvss-scores-expected.json, utils.py"
0d55b24314d0661fb569fee97f606c878824349d,"Merge pull request #1087 from TG1999/fix/1086

Add migrations to remove corrupted advisories #1086","['59fd9724b6262155bda5286e05e5848c09479f97', '6955e98d5875baf8ff2368b45e3f92e2589b4883']",True,
ba1543940f7518268a270aabd5a485abfc5e0947,"Fix tests

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['e3671a655244d8da2427c99d7589c7a159a97b2b'],False,test_view.py
b9492dc4896b5282342a3a0e017163fe644ae379,Merge branch 'main' into fix_package_detail_view,"['ba1543940f7518268a270aabd5a485abfc5e0947', '8b59296b164b1c6776ea986d33895083e592ba37']",True,
87fb34acfb638d7d46f1256935dfb761c6f5f444,"Merge pull request #1101 from TG1999/fix_package_detail_view

Use for_purl instead of for_package_url in package detail view","['8b59296b164b1c6776ea986d33895083e592ba37', 'b9492dc4896b5282342a3a0e017163fe644ae379']",True,
fe1e94c3542cfedb4803d12641eefaba6ee84467,"Add pathlib and glob

Fix docstring style

Add the License, add a Git Importer to fireeye

Remove print logs

Add docstring , add test for parse_advisory_data.

Add Fireeye importer

Reference: #487

Signed-off-by: ziadhany <ziadhany2016@gmail.com>",['07985b0e67ce5b3cdc497efe6a813da6a21777b2'],False,"__init__.py, fireeye.py, fireeye_test1.md, fireeye_test1_expect.json, fireeye_test2.md, fireeye_test2_expect.json, test_fireeye.py"
839bb3cae0cd11c83689f81783c9a427775e41fe,"Fix tests

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['6d2c127262b297435505f36ea42fb6b8261979fc'],False,"fireeye_test1_expect.json, fireeye_test2_expect.json"
6e31d1d58f3d891cf085b155b058d769d2e46b5a,"Fix tests

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['7734db6e5f8a84f003deed18abea0c32dfd6d6d1'],False,test_api.py
bd69a8f9da35c30adeb850e0847da5caec818a05,"Fix NotImplementedError #972

Reference: https://github.com/nexB/vulnerablecode/issues/972

Signed-off-by: John M. Horan <johnmhoran@gmail.com>",['a9f48423c603fa396d8b14c7d1baa776e8e85d13'],False,"apache_kafka.py, to-advisory-apache_kafka-expected.json"
33bf05a66376a96f6158f6125ec512d31d9e6865,"Fix additional import errors #972

Reference: https://github.com/nexB/vulnerablecode/issues/972

Signed-off-by: John M. Horan <johnmhoran@gmail.com>",['bd69a8f9da35c30adeb850e0847da5caec818a05'],False,apache_kafka.py
6b2cd15e56b1954b1d51683161a74ee7d0bc905d,"Fix failing test #972

Reference: https://github.com/nexB/vulnerablecode/issues/972

Signed-off-by: John M. Horan <johnmhoran@gmail.com>",['daca89d570ba42674162ce69af3bad8863e169f5'],False,to-advisory-apache_kafka-expected.json
d0aba2097c800fe137661fbe174b1b4a32c4907b,"Merge pull request #1118 from keshav-space/vulntotal

minor fix: load env for GitHub DataSource","['728fba7a8ca563a95b41ecee861fcb75f31e18f8', '20898762410219833cc7e8bd4a55a18e77e4f5e5']",True,
dec0ad5be2b3d8e5482fc829df204ea9df0415e5,"Fix github importer

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['d0aba2097c800fe137661fbe174b1b4a32c4907b'],False,github.py
f2e3b210875a2bb15ee853d68f13cdb198b8c577,"Merge pull request #1149 from TG1999/fix_1142

Fix github importer","['d0aba2097c800fe137661fbe174b1b4a32c4907b', 'dec0ad5be2b3d8e5482fc829df204ea9df0415e5']",True,
9c539212448acb2236c0976a15f53f676c161fc6,"Fix kbmsr2019 importer

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['3aff154efb8e4d9fc858afaa0e64bc00fb23c8f8'],False,"project_kb_msr2019.py, test_msr2019.py"
e4849fff3494aa4897127440242512aa1c158a83,"Merge pull request #1158 from TG1999/fix_project_kbmsr2019

Fix kbmsr2019 importer","['3aff154efb8e4d9fc858afaa0e64bc00fb23c8f8', '9c539212448acb2236c0976a15f53f676c161fc6']",True,
1f183b5df3fded982133b70a6c8d418a0b12e20b,"fix github ecosystem mapping

- GitHub refers `cargo` as `RUST` and `hex` as `ERLANG`

Signed-off-by: Keshav Priyadarshi <git@keshav.space>",['33b3d92676a09b416175cb876606ce7470b67aa1'],False,"github.py, test_github.py"
7b1fdd1aebb5578c7348090fd73c75d122dd6acb,"fix OSV ecosystem mapping

- OSV refers `cargo => crates.io`, `gem => RubyGems` and `deb => Debian`

Signed-off-by: Keshav Priyadarshi <git@keshav.space>",['1f183b5df3fded982133b70a6c8d418a0b12e20b'],False,"osv.py, test_osv.py"
e89b6feaca076ee12d8fbbad8e2f64c6c63e2e35,"fix SNYK ecosystem mapping

- snyk refers `gem` as `rubygems`

Signed-off-by: Keshav Priyadarshi <git@keshav.space>",['7b1fdd1aebb5578c7348090fd73c75d122dd6acb'],False,"snyk.py, test_snyk.py"
